"","ブラウザ - 打鍵回数","メール - 打鍵回数","ファイル操作 - 打鍵回数","調査　 - 打鍵回数","ＳＱＬサーバ　 - 打鍵回数","エクセル - 打鍵回数","ワード・パワポ - 打鍵回数","文書閲覧　 - 打鍵回数","テスト　 - 打鍵回数","プログラミング・デバッグ - 打鍵回数","登録外 - 打鍵回数"
"2013年02月05日15時15分","40","0","36","0","0","3","0","0","0","0","0"
"2013年02月05日15時20分","0","0","30","0","0","0","0","0","0","0","58"
"2013年02月05日15時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日15時30分","0","0","0","0","0","68","0","0","0","0","0"
"2013年02月05日15時35分","4","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日15時40分","0","0","5","0","0","7","0","0","0","0","0"
"2013年02月05日15時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日15時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日15時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日16時00分","0","0","3","0","0","0","0","0","0","0","27"
"2013年02月05日16時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日16時10分","0","0","0","0","0","0","0","0","0","0","30"
"2013年02月05日16時15分","0","0","0","0","0","0","0","0","0","0","6"
"2013年02月05日16時20分","0","0","13","0","0","0","0","0","0","1","59"
"2013年02月05日16時25分","16","0","7","0","0","0","0","0","0","0","22"
"2013年02月05日16時30分","0","0","0","0","0","0","0","0","0","0","11"
"2013年02月05日16時35分","0","0","0","0","0","0","0","0","0","0","57"
"2013年02月05日16時40分","0","0","0","0","0","0","0","0","0","0","1"
"2013年02月05日16時45分","0","0","0","0","0","0","0","0","0","0","9"
"2013年02月05日16時50分","20","0","0","0","0","0","0","0","0","0","73"
"2013年02月05日16時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日17時00分","0","0","0","0","0","2","0","0","0","0","0"
"2013年02月05日17時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日17時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日17時15分","0","0","7","0","0","0","0","0","0","0","1"
"2013年02月05日17時20分","0","0","0","0","0","0","0","0","0","0","5"
"2013年02月05日17時25分","0","0","0","0","0","0","0","0","0","0","79"
"2013年02月05日17時30分","0","0","0","0","0","15","0","0","0","0","0"
"2013年02月05日17時35分","0","0","0","0","0","3","0","0","0","0","32"
"2013年02月05日17時40分","0","0","0","0","0","2","0","0","0","0","62"
"2013年02月05日17時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日17時50分","82","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日17時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日18時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日18時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日18時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日18時15分","0","0","0","0","0","0","0","0","0","4","0"
"2013年02月05日18時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日18時25分","24","0","5","0","0","0","0","0","0","0","0"
"2013年02月05日18時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日18時35分","58","0","0","0","0","0","0","0","0","2","0"
"2013年02月05日18時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日18時45分","0","0","0","0","0","0","0","0","0","0","2"
"2013年02月05日18時50分","0","0","7","0","0","1","0","0","0","1","0"
"2013年02月05日18時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日19時00分","0","0","0","0","0","48","0","0","0","0","0"
"2013年02月05日19時05分","24","0","0","0","0","0","0","0","0","0","0"
