"","ブラウザ","メール","ファイル操作","調査　","ＳＱＬサーバ　","エクセル","ワード・パワポ","文書閲覧　","テスト　","プログラミング・デバッグ","登録外"
"2013年02月05日14時45分","5","0","0","0","147","0","0","0","144","0","0"
"2013年02月05日14時50分","10","0","24","0","80","0","0","0","112","0","70"
"2013年02月05日14時55分","0","0","0","0","55","0","0","0","79","0","0"
"2013年02月05日15時00分","0","0","35","4","1","139","0","0","0","0","8"
"2013年02月05日15時05分","0","0","97","0","0","200","0","0","0","0","0"
"2013年02月05日15時10分","38","4","31","0","0","104","0","0","0","0","40"
"2013年02月05日15時15分","219","16","8","2","0","29","0","0","0","0","19"
"2013年02月05日15時20分","140","19","3","0","6","6","0","0","0","0","17"
"2013年02月05日15時25分","40","0","10","5","0","0","0","0","229","0","3"
"2013年02月05日15時30分","0","0","0","0","38","0","0","0","2","0","0"
"2013年02月05日15時35分","0","0","0","0","155","0","0","0","143","0","0"
"2013年02月05日15時40分","0","0","1","0","2","8","0","0","223","0","0"
"2013年02月05日15時45分","0","0","0","43","0","0","0","0","253","0","0"
"2013年02月05日15時50分","0","0","7","0","0","14","0","0","76","0","0"
"2013年02月05日15時55分","0","0","0","0","0","0","0","0","34","0","0"
"2013年02月05日16時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日16時05分","0","0","0","0","0","0","0","0","93","0","0"
"2013年02月05日16時10分","23","0","0","0","0","0","0","0","190","0","0"
"2013年02月05日16時15分","39","0","0","0","0","0","0","0","89","0","35"
"2013年02月05日16時20分","0","0","0","0","0","31","0","0","0","0","0"
"2013年02月05日16時25分","83","29","18","0","0","74","0","0","53","0","9"
"2013年02月05日16時30分","0","0","3","0","0","154","0","0","0","0","0"
"2013年02月05日16時35分","4","0","28","0","0","42","0","0","78","0","61"
"2013年02月05日16時40分","0","0","7","0","0","0","0","0","292","0","0"
"2013年02月05日16時45分","81","0","30","0","0","7","0","0","136","0","42"
"2013年02月05日16時50分","5","20","11","0","0","136","0","0","80","0","44"
"2013年02月05日16時55分","20","2","41","8","0","11","0","0","0","0","190"
"2013年02月05日17時00分","0","0","162","114","0","0","0","0","15","0","5"
"2013年02月05日17時05分","0","0","20","0","0","0","0","0","176","0","0"
"2013年02月05日17時10分","0","11","161","0","0","35","0","0","49","0","0"
"2013年02月05日17時15分","12","1","0","0","0","29","0","0","45","0","0"
"2013年02月05日17時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日17時25分","61","9","46","0","0","106","0","0","0","0","20"
"2013年02月05日17時30分","11","8","1","0","0","255","0","0","0","0","24"
"2013年02月05日17時35分","29","0","83","0","0","67","0","0","48","0","67"
"2013年02月05日17時40分","32","0","92","0","7","105","0","0","0","0","55"
"2013年02月05日17時45分","245","18","34","0","0","0","0","0","0","0","0"
"2013年02月05日17時50分","197","0","32","0","0","68","0","0","0","0","0"
"2013年02月05日17時55分","49","10","26","2","31","50","0","0","27","0","100"
"2013年02月05日18時00分","0","0","0","0","0","0","0","0","159","0","0"
"2013年02月05日18時05分","0","0","0","0","0","2","0","0","0","0","1"
"2013年02月05日18時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月05日18時15分","56","10","0","0","8","17","0","0","73","0","0"
"2013年02月05日18時20分","0","0","0","0","0","0","0","0","49","0","0"
"2013年02月06日09時30分","13","28","170","0","0","48","0","0","0","0","163"
"2013年02月06日09時35分","58","0","0","0","0","141","0","0","0","0","97"
"2013年02月06日09時40分","54","0","34","0","0","30","0","0","0","0","177"
"2013年02月06日09時45分","0","0","80","0","0","195","0","0","0","0","12"
"2013年02月06日09時50分","0","0","0","0","0","300","0","0","0","0","0"
"2013年02月06日09時55分","0","0","0","0","0","300","0","0","0","0","0"
"2013年02月06日10時00分","23","0","2","0","0","228","0","0","0","0","46"
"2013年02月06日10時05分","293","5","0","0","0","0","0","0","0","0","0"
"2013年02月06日10時10分","58","24","86","0","0","95","0","0","0","0","32"
"2013年02月06日10時15分","39","0","42","0","0","45","0","0","0","0","170"
"2013年02月06日10時20分","0","0","0","0","0","127","0","0","0","0","172"
"2013年02月06日10時25分","0","0","0","0","0","116","0","0","0","0","182"
"2013年02月06日10時30分","1","75","6","0","0","61","0","0","0","0","151"
"2013年02月06日10時35分","4","238","13","0","0","0","0","0","0","0","0"
"2013年02月06日10時40分","111","0","13","0","25","0","0","0","0","0","0"
"2013年02月06日10時45分","162","8","34","0","65","26","0","0","0","0","0"
"2013年02月06日10時50分","144","0","34","0","0","120","0","0","0","0","0"
"2013年02月06日10時55分","12","0","3","0","0","271","0","0","0","0","0"
"2013年02月06日11時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日11時05分","78","0","8","0","0","26","0","0","0","0","0"
"2013年02月06日11時10分","84","0","108","0","0","100","0","0","0","0","0"
"2013年02月06日11時15分","57","0","111","0","0","79","0","0","0","0","21"
"2013年02月06日11時20分","0","0","147","0","0","0","0","0","15","0","134"
"2013年02月06日11時25分","50","0","0","0","0","0","0","0","0","0","248"
"2013年02月06日11時30分","0","0","0","0","0","0","0","0","0","0","299"
"2013年02月06日11時35分","0","0","0","0","0","0","0","0","0","0","300"
"2013年02月06日11時40分","0","0","0","0","0","0","0","0","0","0","263"
"2013年02月06日11時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日11時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日11時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時15分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時35分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時10分","4","0","34","0","0","105","0","0","0","0","12"
"2013年02月06日13時15分","138","5","45","0","0","79","0","0","0","0","28"
"2013年02月06日13時20分","149","7","74","0","0","66","0","0","0","0","0"
"2013年02月06日13時25分","102","0","9","0","0","2","0","0","55","0","100"
"2013年02月06日13時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時35分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時40分","59","0","15","0","0","0","0","0","0","0","179"
"2013年02月06日13時45分","31","0","158","29","0","0","0","0","0","0","78"
"2013年02月06日13時50分","0","0","85","0","192","0","0","0","0","0","20"
"2013年02月06日13時55分","0","0","30","8","65","0","0","0","94","0","98"
"2013年02月06日14時00分","59","0","53","7","2","16","0","0","4","0","153"
"2013年02月06日14時05分","298","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日14時10分","53","0","5","202","0","36","0","0","0","0","0"
"2013年02月06日14時15分","0","0","0","148","0","16","0","0","0","0","133"
"2013年02月06日14時20分","0","0","0","3","0","71","0","0","38","0","59"
"2013年02月06日14時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日14時30分","0","0","6","0","0","0","0","0","0","0","52"
"2013年02月06日14時35分","0","0","101","0","0","0","0","0","5","0","191"
"2013年02月06日14時40分","0","29","0","0","0","0","0","0","35","0","154"
"2013年02月06日14時45分","0","0","0","0","0","0","0","0","0","0","33"
"2013年02月06日14時50分","0","0","0","0","0","0","0","0","185","0","48"
"2013年02月06日14時55分","6","0","23","79","0","99","0","0","0","0","65"
"2013年02月06日15時00分","0","0","22","111","0","154","0","0","0","0","0"
"2013年02月06日15時05分","0","0","3","81","0","212","0","0","0","0","0"
"2013年02月06日15時10分","0","0","16","93","0","156","0","0","21","0","1"
"2013年02月06日15時15分","0","0","0","34","0","263","0","0","0","0","0"
"2013年02月06日15時20分","160","0","8","5","0","87","0","0","0","0","29"
"2013年02月06日15時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時30分","84","0","24","70","0","0","0","0","0","0","1"
"2013年02月06日15時35分","1","0","8","0","0","208","0","0","0","0","0"
"2013年02月06日15時40分","25","0","237","4","0","22","0","0","0","0","7"
"2013年02月06日15時45分","3","0","78","0","0","0","0","0","0","0","0"
"2013年02月06日15時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時55分","0","0","47","0","4","0","0","0","43","0","129"
"2013年02月06日16時00分","0","0","150","0","0","0","0","0","147","0","0"
"2013年02月06日16時05分","0","0","81","128","83","0","0","0","4","0","0"
"2013年02月06日16時10分","5","0","22","87","87","0","0","0","76","0","17"
"2013年02月06日16時15分","0","0","13","17","25","0","0","0","225","0","14"
"2013年02月06日16時20分","0","49","0","0","31","8","0","0","67","0","0"
"2013年02月06日16時25分","32","0","0","0","263","4","0","0","0","0","0"
"2013年02月06日16時30分","0","0","0","0","198","12","0","0","0","0","0"
"2013年02月06日16時35分","0","0","0","0","180","0","0","0","0","0","0"
"2013年02月06日16時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日16時45分","0","0","71","0","1","46","0","0","0","0","1"
"2013年02月06日16時50分","0","0","0","0","0","172","0","0","0","0","0"
"2013年02月06日16時55分","0","0","0","0","170","129","0","0","0","0","0"
"2013年02月06日17時00分","0","0","0","0","0","298","0","0","0","0","0"
"2013年02月06日17時05分","0","0","0","0","0","259","0","0","0","0","0"
"2013年02月06日17時10分","0","0","0","0","0","300","0","0","0","0","0"
"2013年02月06日17時15分","0","0","0","0","0","300","0","0","0","0","0"
"2013年02月06日17時20分","77","0","5","0","0","216","0","0","0","0","0"
"2013年02月06日17時25分","84","0","12","0","48","117","0","0","23","0","13"
"2013年02月06日17時30分","49","66","8","0","35","139","0","0","0","0","0"
"2013年02月06日17時35分","58","6","3","0","0","232","0","0","0","0","0"
"2013年02月06日17時40分","60","0","31","10","118","49","0","0","0","0","0"
"2013年02月06日17時45分","0","0","102","0","48","0","0","0","0","0","0"
"2013年02月06日17時50分","0","0","0","0","0","40","0","0","28","0","0"
"2013年02月06日17時55分","32","0","20","24","0","93","0","0","128","0","0"
"2013年02月06日18時00分","13","10","0","0","241","28","0","0","7","0","0"
"2013年02月06日18時05分","106","0","0","0","75","0","0","0","0","0","0"
"2013年02月06日18時10分","72","0","21","0","0","0","0","0","0","0","0"
"2013年02月06日18時15分","91","0","0","0","4","176","0","0","27","0","0"
"2013年02月07日09時05分","231","63","105","0","0","0","0","0","0","0","90"
