"","打鍵回数","左クリック","右クリック"
"2013年02月05日18時10分","540","0","0"
"2013年02月05日18時15分","559","0","0"
"2013年02月05日18時20分","190","0","0"
"2013年02月05日18時25分","512","0","0"
"2013年02月05日18時30分","637","0","0"
"2013年02月05日18時35分","68","0","0"
"2013年02月06日09時55分","78","1","0"
"2013年02月06日10時10分","240","0","0"
"2013年02月06日10時15分","172","0","0"
"2013年02月06日10時20分","529","0","0"
"2013年02月06日10時25分","268","0","0"
"2013年02月06日10時30分","236","0","0"
"2013年02月06日10時35分","4","0","0"
"2013年02月06日10時40分","3","0","0"
"2013年02月06日10時45分","35","0","0"
"2013年02月06日10時50分","6","0","0"
"2013年02月06日10時55分","2","0","0"
"2013年02月06日11時00分","8","0","0"
"2013年02月06日11時05分","8","0","0"
"2013年02月06日11時10分","158","0","0"
"2013年02月06日11時15分","22","0","0"
"2013年02月06日11時20分","266","0","0"
"2013年02月06日11時25分","31","0","0"
"2013年02月06日11時30分","2","0","0"
"2013年02月06日11時35分","1","0","0"
"2013年02月06日11時40分","8","0","0"
"2013年02月06日11時45分","13","0","0"
"2013年02月06日11時50分","62","0","0"
"2013年02月06日11時55分","3","0","0"
"2013年02月06日12時00分","2","0","0"
"2013年02月06日12時05分","1","0","0"
"2013年02月06日12時10分","2","0","0"
"2013年02月06日12時15分","3","0","0"
"2013年02月06日12時20分","4","0","0"
"2013年02月06日12時25分","2","0","0"
"2013年02月06日12時30分","1","0","0"
"2013年02月06日12時35分","2","0","0"
"2013年02月06日12時40分","0","0","0"
"2013年02月06日12時45分","0","0","0"
"2013年02月06日12時50分","0","0","0"
"2013年02月06日12時55分","0","0","0"
"2013年02月06日13時00分","0","0","0"
"2013年02月06日13時05分","0","0","0"
"2013年02月06日13時10分","0","0","0"
"2013年02月06日13時15分","0","0","0"
"2013年02月06日13時20分","0","0","0"
"2013年02月06日13時25分","0","0","0"
"2013年02月06日13時30分","0","0","0"
"2013年02月06日13時35分","0","0","0"
"2013年02月06日13時40分","11","0","0"
"2013年02月06日13時45分","61","0","0"
"2013年02月06日13時50分","0","0","0"
"2013年02月06日13時55分","25","0","0"
"2013年02月06日14時00分","0","0","0"
"2013年02月06日14時05分","0","0","0"
"2013年02月06日14時10分","4","0","0"
"2013年02月06日14時15分","22","0","0"
"2013年02月06日14時20分","51","0","0"
"2013年02月06日14時25分","11","0","0"
"2013年02月06日14時30分","0","0","0"
"2013年02月06日14時35分","0","0","0"
"2013年02月06日14時40分","34","0","0"
"2013年02月06日14時45分","0","0","0"
"2013年02月06日14時50分","49","0","0"
"2013年02月06日14時55分","55","0","0"
"2013年02月06日15時00分","17","0","0"
"2013年02月06日15時05分","14","0","0"
"2013年02月06日15時10分","2","0","0"
"2013年02月06日15時15分","4","0","0"
"2013年02月06日15時20分","4","0","0"
"2013年02月06日15時25分","0","0","0"
"2013年02月06日15時30分","66","0","0"
"2013年02月06日15時35分","2","0","0"
"2013年02月06日15時40分","27","0","0"
"2013年02月06日15時45分","18","0","0"
"2013年02月06日15時50分","2","0","0"
"2013年02月06日15時55分","0","0","0"
"2013年02月06日16時00分","15","0","0"
"2013年02月06日16時05分","392","0","0"
"2013年02月06日16時10分","273","0","0"
"2013年02月06日16時15分","287","0","0"
"2013年02月06日16時20分","33","0","0"
"2013年02月06日16時25分","5","0","0"
"2013年02月06日16時30分","3","0","0"
"2013年02月06日16時35分","15","0","0"
"2013年02月06日16時40分","24","0","0"
"2013年02月06日16時45分","9","0","0"
"2013年02月06日16時50分","4","0","0"
"2013年02月06日16時55分","2","0","0"
"2013年02月06日17時00分","143","0","0"
"2013年02月06日17時05分","473","0","0"
"2013年02月06日17時10分","15","0","0"
"2013年02月06日17時15分","28","0","0"
"2013年02月06日17時20分","159","0","0"
"2013年02月06日17時25分","24","0","0"
"2013年02月06日17時30分","146","0","0"
"2013年02月06日17時35分","40","0","0"
"2013年02月06日17時40分","89","0","0"
"2013年02月06日17時45分","24","0","0"
"2013年02月06日17時50分","0","0","0"
"2013年02月06日17時55分","0","0","0"
"2013年02月06日18時00分","127","0","0"
"2013年02月06日18時05分","0","0","0"
"2013年02月06日18時10分","0","0","0"
"2013年02月06日18時15分","48","0","0"
"2013年02月06日18時20分","58","0","0"
"2013年02月06日18時25分","561","0","0"
"2013年02月06日18時30分","632","0","0"
"2013年02月06日18時35分","533","0","0"
"2013年02月06日18時40分","4","0","0"
"2013年02月06日18時45分","42","0","0"
"2013年02月07日09時00分","17","0","0"
"2013年02月07日09時05分","13","0","0"
"2013年02月07日09時10分","341","0","0"
"2013年02月07日09時15分","12","0","0"
"2013年02月07日09時20分","35","0","0"
"2013年02月07日09時25分","34","0","0"
"2013年02月07日09時30分","84","0","0"
"2013年02月07日09時35分","86","0","0"
"2013年02月07日09時40分","0","0","0"
"2013年02月07日09時45分","100","0","0"
"2013年02月07日09時50分","32","0","0"
"2013年02月07日09時55分","0","0","0"
"2013年02月07日10時00分","86","0","0"
"2013年02月07日10時05分","396","0","0"
"2013年02月07日10時10分","5","0","0"
"2013年02月07日10時15分","19","0","0"
"2013年02月07日10時20分","0","0","0"
"2013年02月07日10時25分","5","0","0"
"2013年02月07日10時30分","15","0","0"
"2013年02月07日10時35分","0","0","0"
"2013年02月07日10時40分","14","0","0"
"2013年02月07日10時45分","0","0","0"
"2013年02月07日10時50分","0","0","0"
"2013年02月07日10時55分","6","0","0"
"2013年02月07日11時00分","0","0","0"
"2013年02月07日11時05分","0","0","0"
"2013年02月07日11時10分","0","0","0"
"2013年02月07日11時15分","0","0","0"
"2013年02月07日11時20分","0","0","0"
"2013年02月07日11時25分","0","0","0"
"2013年02月07日11時30分","0","0","0"
"2013年02月07日11時35分","0","0","0"
"2013年02月07日11時40分","0","0","0"
"2013年02月07日11時45分","0","0","0"
"2013年02月07日11時50分","0","0","0"
"2013年02月07日11時55分","0","0","0"
"2013年02月07日12時00分","0","0","0"
"2013年02月07日12時05分","0","0","0"
"2013年02月07日12時10分","3","0","0"
"2013年02月07日12時15分","0","0","0"
"2013年02月07日12時20分","15","0","0"
"2013年02月07日12時25分","20","0","0"
"2013年02月07日12時30分","90","0","0"
"2013年02月07日12時35分","3","0","0"
"2013年02月07日12時40分","0","0","0"
"2013年02月07日12時45分","0","0","0"
"2013年02月07日12時50分","0","0","0"
"2013年02月07日12時55分","0","0","0"
"2013年02月07日13時00分","0","0","0"
"2013年02月07日13時05分","0","0","0"
"2013年02月07日13時10分","0","0","0"
"2013年02月07日13時15分","0","0","0"
"2013年02月07日13時20分","0","0","0"
"2013年02月07日13時25分","0","0","0"
"2013年02月07日13時30分","29","0","0"
"2013年02月07日13時35分","55","0","0"
"2013年02月07日13時40分","0","0","0"
"2013年02月07日13時45分","4","0","0"
"2013年02月07日13時50分","8","0","0"
"2013年02月07日13時55分","0","0","0"
"2013年02月07日14時00分","0","0","0"
"2013年02月07日14時05分","0","0","0"
"2013年02月07日14時10分","0","0","0"
"2013年02月07日14時15分","38","0","0"
"2013年02月07日14時20分","104","0","0"
"2013年02月07日14時25分","13","0","0"
"2013年02月07日14時30分","24","0","0"
"2013年02月07日14時35分","37","0","0"
"2013年02月07日14時40分","5","0","0"
"2013年02月07日14時45分","5","0","0"
"2013年02月07日14時50分","43","0","0"
"2013年02月07日14時55分","34","0","0"
"2013年02月07日15時00分","21","0","0"
"2013年02月07日15時05分","109","0","0"
"2013年02月07日15時10分","20","0","0"
"2013年02月07日15時15分","538","0","0"
"2013年02月07日15時20分","90","0","0"
"2013年02月07日15時25分","15","0","0"
"2013年02月07日15時30分","65","0","0"
"2013年02月07日15時35分","48","0","0"
"2013年02月07日15時40分","20","0","0"
"2013年02月07日15時45分","0","0","0"
"2013年02月07日15時50分","17","0","0"
"2013年02月07日15時55分","40","0","0"
"2013年02月07日16時00分","47","0","0"
"2013年02月07日16時05分","59","0","0"
"2013年02月07日16時10分","0","0","0"
"2013年02月07日16時15分","19","0","0"
"2013年02月07日16時20分","1","0","0"
"2013年02月07日16時25分","12","0","0"
"2013年02月07日16時30分","84","0","0"
"2013年02月07日16時35分","54","0","0"
"2013年02月07日16時40分","59","0","0"
"2013年02月07日16時45分","17","0","0"
"2013年02月07日16時50分","50","0","0"
"2013年02月07日16時55分","123","0","0"
"2013年02月07日17時00分","24","0","0"
"2013年02月07日17時05分","13","0","0"
"2013年02月07日17時10分","11","0","0"
"2013年02月07日17時15分","17","0","0"
"2013年02月07日17時20分","1","0","0"
"2013年02月07日17時25分","34","0","0"
"2013年02月07日17時30分","16","0","0"
"2013年02月07日17時35分","0","0","0"
"2013年02月07日17時40分","0","0","0"
"2013年02月07日17時45分","2","0","0"
"2013年02月07日17時50分","2","0","0"
"2013年02月07日17時55分","8","0","0"
"2013年02月07日18時00分","4","0","0"
"2013年02月07日18時05分","350","0","0"
"2013年02月07日18時10分","49","0","0"
"2013年02月07日18時15分","34","0","0"
"2013年02月07日18時20分","56","0","0"
"2013年02月07日18時25分","12","0","0"
"2013年02月07日18時30分","26","0","0"
"2013年02月07日18時35分","103","0","0"
"2013年02月07日18時40分","16","0","0"
"2013年02月07日18時45分","91","0","0"
"2013年02月07日18時50分","48","0","0"
"2013年02月07日18時55分","8","0","0"
"2013年02月07日19時00分","77","0","0"
"2013年02月07日19時05分","62","0","0"
"2013年02月07日19時10分","168","0","0"
"2013年02月07日19時15分","205","0","0"
"2013年02月07日19時20分","4","0","0"
"2013年02月07日19時25分","73","0","0"
"2013年02月07日19時30分","40","0","0"
"2013年02月07日19時35分","39","0","0"
"2013年02月08日08時50分","16","24","1"
"2013年02月08日08時55分","11","0","0"
"2013年02月08日09時00分","233","0","0"
"2013年02月08日09時05分","634","0","0"
"2013年02月08日09時10分","311","0","0"
"2013年02月08日09時15分","6","0","0"
"2013年02月08日09時20分","32","0","0"
