"","ブラウザ","メール","ファイル操作","調査　","ＳＱＬサーバ　","エクセル","ワード・パワポ","文書閲覧　","テスト　","プログラミング・デバッグ","登録外"
"2013年02月06日11時40分","0","300","0","0","0","0","0","0","0","0","0"
"2013年02月06日11時45分","0","15","0","0","0","0","0","0","0","179","0"
"2013年02月06日11時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日11時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時15分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時35分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時05分","0","225","0","0","0","0","0","0","0","20","1"
"2013年02月06日13時10分","0","300","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時15分","0","266","30","0","0","0","0","0","0","0","0"
"2013年02月06日13時20分","0","0","60","0","0","215","0","0","0","0","23"
"2013年02月06日13時25分","0","58","28","2","20","150","0","0","0","35","4"
"2013年02月06日13時30分","0","0","300","0","0","0","0","0","0","0","0"
"2013年02月06日13時35分","0","0","161","0","0","100","0","0","0","38","0"
"2013年02月06日13時40分","254","0","0","0","0","0","0","0","0","45","0"
"2013年02月06日13時45分","253","12","0","0","18","0","0","0","0","0","2"
"2013年02月06日13時50分","80","117","21","0","21","3","0","0","0","0","54"
"2013年02月06日13時55分","179","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日14時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日14時05分","1","5","6","0","0","0","0","0","0","12","61"
"2013年02月06日14時10分","0","28","3","0","0","0","0","0","0","228","38"
"2013年02月06日14時15分","19","150","58","22","48","0","0","0","0","0","0"
"2013年02月06日14時20分","0","117","121","59","0","0","0","0","0","0","0"
"2013年02月06日14時25分","0","0","13","283","0","0","0","0","0","0","0"
"2013年02月06日14時30分","0","121","0","176","0","0","0","0","0","0","0"
"2013年02月06日14時35分","0","171","0","0","0","0","0","0","0","0","0"
"2013年02月06日14時40分","56","199","43","0","0","0","0","0","0","0","0"
"2013年02月06日14時45分","17","0","188","90","0","0","0","0","0","0","2"
"2013年02月06日14時50分","131","11","55","0","0","0","0","0","0","0","100"
"2013年02月06日14時55分","180","3","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時00分","21","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時05分","161","20","4","0","1","111","0","0","0","0","0"
"2013年02月06日15時10分","299","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時15分","185","8","0","106","0","0","0","0","0","0","0"
"2013年02月06日15時20分","0","0","0","28","0","0","0","0","0","0","0"
"2013年02月06日15時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時30分","87","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時35分","101","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日15時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日16時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日16時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日16時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日16時15分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日16時20分","0","0","38","69","0","0","0","0","0","0","14"
"2013年02月06日16時25分","0","5","12","0","0","0","0","0","0","0","270"
"2013年02月06日16時30分","0","0","33","0","0","0","0","0","0","0","121"
"2013年02月06日16時35分","0","0","79","0","0","0","0","0","0","0","218"
"2013年02月06日16時40分","0","24","0","0","0","0","0","0","0","0","100"
"2013年02月06日16時45分","29","73","15","0","0","0","0","0","0","0","93"
"2013年02月06日16時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日16時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日17時00分","33","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日17時05分","148","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日17時10分","0","0","41","4","0","0","0","0","0","0","128"
"2013年02月06日17時15分","0","25","142","0","0","0","0","0","0","0","0"
"2013年02月06日17時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日17時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日17時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日17時35分","0","0","13","37","0","0","0","0","0","0","0"
"2013年02月06日17時40分","0","7","111","13","0","0","0","0","0","0","2"
"2013年02月06日17時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日17時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日17時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日18時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日18時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日18時10分","106","71","4","0","11","0","0","0","0","0","51"
"2013年02月06日18時15分","0","39","0","0","9","0","0","0","0","0","7"
"2013年02月07日09時00分","217","0","8","0","0","0","0","0","0","0","62"
