"","ブラウザ","メール","ファイル操作","調査　","ＳＱＬサーバ　","エクセル","ワード・パワポ","文書閲覧　","テスト　","プログラミング・デバッグ","登録外"
"2013年02月06日12時05分","46","86","23","0","0","72","70","0","0","0","0"
"2013年02月06日12時10分","0","0","97","0","0","0","201","0","0","0","0"
"2013年02月06日12時15分","270","0","0","0","0","0","29","0","0","0","0"
"2013年02月06日12時20分","296","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時25分","51","43","8","0","0","0","194","0","0","0","0"
"2013年02月06日12時30分","0","45","0","0","0","0","211","0","0","0","0"
"2013年02月06日12時35分","3","86","10","0","0","0","5","0","0","0","0"
"2013年02月06日12時40分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時45分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時50分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日12時55分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時00分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時05分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時10分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時15分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時30分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時40分","177","22","2","0","0","0","0","0","0","0","0"
"2013年02月06日13時45分","297","0","0","0","0","0","0","0","0","0","0"
"2013年02月06日13時50分","282","9","0","0","0","0","0","0","0","0","4"
"2013年02月06日13時55分","260","36","0","0","0","0","0","0","0","0","0"
"2013年02月06日14時00分","174","120","1","0","0","0","0","0","0","0","0"
"2013年02月06日14時05分","225","69","1","0","0","0","0","0","0","0","0"
"2013年02月06日14時10分","131","165","0","0","0","0","0","0","0","0","0"
"2013年02月06日14時15分","130","48","113","0","0","0","0","0","0","0","6"
"2013年02月06日14時20分","180","104","7","0","0","0","0","0","0","0","5"
"2013年02月06日14時25分","163","9","40","0","0","0","83","0","0","0","2"
"2013年02月06日14時30分","39","34","223","0","0","0","0","0","0","0","0"
"2013年02月06日14時35分","86","171","19","0","0","0","16","0","0","0","5"
"2013年02月06日14時40分","187","106","0","0","0","0","0","0","0","0","3"
"2013年02月06日14時45分","98","159","29","0","0","0","3","0","0","0","3"
"2013年02月06日14時50分","0","216","58","0","0","6","0","0","0","0","10"
"2013年02月06日14時55分","0","226","12","0","0","59","0","0","0","0","0"
"2013年02月06日15時00分","0","221","11","0","0","64","0","0","0","0","1"
"2013年02月06日15時05分","100","93","83","0","0","16","0","0","0","0","3"
"2013年02月06日15時10分","1","53","75","0","0","0","0","167","0","0","1"
"2013年02月06日15時15分","0","28","221","0","0","49","0","0","0","0","0"
"2013年02月06日15時20分","6","12","38","15","0","156","0","0","0","0","2"
"2013年02月06日15時25分","3","6","74","0","0","148","0","0","0","0","57"
"2013年02月06日15時30分","34","6","7","0","0","244","0","0","0","0","1"
"2013年02月06日15時35分","4","9","49","0","0","203","0","0","0","0","21"
"2013年02月06日15時40分","0","7","2","0","0","243","0","0","0","0","44"
"2013年02月06日15時45分","0","0","8","0","0","266","0","0","0","0","18"
"2013年02月06日15時50分","0","7","1","0","0","223","0","0","0","0","34"
"2013年02月06日15時55分","1","5","41","0","0","209","0","0","0","0","23"
"2013年02月06日16時00分","163","4","12","0","0","104","0","0","0","0","15"
"2013年02月06日16時05分","46","6","78","0","0","3","0","0","131","0","33"
"2013年02月06日16時10分","0","0","3","0","0","0","0","0","200","0","0"
"2013年02月06日16時15分","12","19","46","0","0","101","0","0","7","0","2"
"2013年02月06日16時20分","0","3","6","0","0","286","0","0","0","0","0"
"2013年02月06日16時25分","0","0","14","0","0","278","0","0","0","0","0"
"2013年02月06日16時30分","3","44","13","0","0","235","0","0","0","0","0"
"2013年02月06日16時35分","0","158","35","0","0","76","0","0","7","0","10"
"2013年02月06日16時40分","283","10","0","0","0","0","0","0","1","0","1"
"2013年02月06日16時45分","119","7","90","0","0","67","0","0","9","0","3"
"2013年02月06日16時50分","55","0","139","0","0","83","0","0","17","0","2"
"2013年02月06日16時55分","1","0","129","0","0","140","0","0","25","0","0"
"2013年02月06日17時00分","127","0","59","24","0","31","0","0","0","0","54"
"2013年02月06日17時05分","43","3","179","24","0","21","0","0","2","0","15"
"2013年02月07日09時05分","0","347","0","0","0","0","0","0","0","0","22"
"2013年02月07日09時10分","0","148","66","0","0","38","42","0","0","0","0"
"2013年02月07日09時15分","0","201","4","0","0","94","0","0","0","0","0"
"2013年02月07日09時20分","0","112","52","0","0","133","0","0","0","0","0"
"2013年02月07日09時25分","0","250","5","0","0","0","44","0","0","0","0"
"2013年02月07日09時30分","0","300","0","0","0","0","0","0","0","0","0"
"2013年02月07日09時35分","0","255","1","0","0","42","0","0","0","0","0"
"2013年02月07日09時40分","0","300","0","0","0","0","0","0","0","0","0"
"2013年02月07日09時45分","96","173","9","0","0","16","0","0","0","0","0"
"2013年02月07日09時50分","0","145","1","0","0","2","49","0","0","0","98"
"2013年02月07日09時55分","2","187","29","0","0","6","0","0","0","0","6"
"2013年02月07日10時00分","0","0","0","0","0","287","0","0","0","0","0"
"2013年02月07日10時05分","1","0","49","0","0","87","0","0","0","0","79"
"2013年02月07日10時10分","39","0","34","0","0","70","0","0","49","0","104"
"2013年02月07日10時15分","0","0","18","66","0","43","0","0","116","0","53"
"2013年02月07日10時20分","0","2","92","99","0","83","0","0","18","0","1"
"2013年02月07日10時25分","0","0","93","55","0","46","0","0","15","0","85"
"2013年02月07日10時30分","0","0","153","0","0","67","0","0","19","0","53"
"2013年02月07日10時35分","0","0","50","15","0","118","0","0","94","0","17"
"2013年02月07日10時40分","1","18","27","14","0","96","0","0","95","0","43"
"2013年02月07日10時45分","0","0","196","13","0","32","0","0","8","0","1"
"2013年02月07日10時50分","99","10","2","0","0","14","0","0","0","0","9"
"2013年02月07日10時55分","134","0","117","36","0","2","0","0","6","0","2"
"2013年02月07日11時00分","0","0","97","137","0","0","0","0","8","0","52"
"2013年02月07日11時05分","11","0","53","0","0","0","0","0","206","0","26"
"2013年02月07日11時10分","25","0","0","0","0","0","0","0","69","0","0"
"2013年02月07日11時15分","282","12","0","0","0","0","0","0","0","0","0"
"2013年02月07日11時20分","298","0","0","0","0","0","0","0","0","0","0"
"2013年02月07日11時25分","282","0","3","0","0","0","0","0","11","0","0"
"2013年02月07日11時30分","261","0","0","0","0","0","0","0","34","0","0"
"2013年02月07日11時35分","296","0","0","0","0","0","0","0","0","0","0"
"2013年02月07日11時40分","296","0","0","0","0","0","0","0","0","0","0"
"2013年02月07日11時45分","242","0","3","30","0","0","0","0","22","0","0"
"2013年02月07日11時50分","63","0","24","88","0","0","0","0","91","0","29"
"2013年02月07日11時55分","167","0","0","0","0","0","0","0","131","0","0"
"2013年02月07日12時00分","0","0","0","0","0","0","0","0","47","0","0"
"2013年02月07日12時05分","1","55","1","0","0","19","0","0","24","0","74"
"2013年02月07日12時10分","175","79","31","7","0","0","0","0","0","0","3"
"2013年02月07日12時15分","106","6","0","0","0","0","0","0","0","0","16"
"2013年02月07日12時20分","67","5","29","0","0","0","0","0","8","0","154"
"2013年02月07日12時25分","26","134","6","0","0","0","0","0","25","0","105"
"2013年02月07日12時30分","66","3","47","0","0","153","0","0","0","0","22"
"2013年02月07日13時20分","173","9","125","0","0","0","0","0","0","0","0"
"2013年02月07日13時25分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月07日13時30分","7","6","44","0","0","0","0","0","0","0","24"
"2013年02月07日13時35分","0","0","137","0","0","0","0","0","0","0","162"
"2013年02月07日13時40分","158","0","42","0","0","0","0","0","0","0","0"
"2013年02月07日13時45分","262","0","14","0","0","18","0","0","0","0","0"
"2013年02月07日13時50分","0","0","11","0","0","241","0","0","0","0","42"
"2013年02月07日13時55分","0","0","2","0","0","252","0","0","0","0","42"
"2013年02月07日14時00分","0","0","4","0","0","239","0","0","0","0","53"
"2013年02月07日14時05分","0","7","70","0","0","207","0","0","0","0","10"
"2013年02月07日14時10分","0","0","30","0","0","216","0","0","0","0","50"
"2013年02月07日14時15分","0","0","16","0","0","267","10","0","0","0","0"
"2013年02月07日14時20分","0","0","13","0","0","273","0","0","0","0","8"
"2013年02月07日14時25分","0","0","8","0","0","223","0","0","0","0","66"
"2013年02月07日14時30分","0","0","41","0","0","197","0","0","0","0","57"
"2013年02月07日14時35分","2","0","3","0","0","246","0","0","0","0","46"
"2013年02月07日14時40分","0","0","8","0","0","261","0","0","0","0","28"
"2013年02月07日14時45分","0","0","7","0","0","251","0","0","0","0","39"
"2013年02月07日14時50分","0","0","5","0","0","247","0","0","0","0","44"
"2013年02月07日14時55分","0","0","3","0","0","292","0","0","0","0","0"
"2013年02月07日15時00分","0","0","9","0","0","229","0","0","0","0","47"
"2013年02月07日15時05分","0","0","2","0","0","250","0","0","0","0","43"
"2013年02月07日15時10分","0","0","8","0","0","242","0","0","0","0","46"
"2013年02月07日15時15分","0","0","3","0","0","179","0","0","0","0","47"
"2013年02月07日15時20分","0","0","0","0","0","0","0","0","0","0","0"
"2013年02月07日15時25分","0","58","10","0","0","104","0","0","0","0","78"
"2013年02月07日15時30分","0","162","0","0","0","0","0","0","0","0","0"
"2013年02月07日15時35分","74","144","0","0","0","0","0","0","0","0","0"
"2013年02月07日15時40分","294","0","0","0","0","0","0","0","0","0","3"
"2013年02月07日15時45分","246","0","0","0","0","0","0","0","0","0","0"
"2013年02月07日15時50分","207","0","2","0","0","60","0","0","0","0","26"
"2013年02月07日15時55分","232","0","0","0","0","63","0","0","0","0","0"
"2013年02月07日16時00分","100","0","4","0","0","155","0","0","0","0","36"
"2013年02月07日16時05分","83","0","110","18","0","25","0","0","0","0","41"
"2013年02月07日16時10分","0","0","67","218","0","0","0","0","0","0","13"
"2013年02月07日16時15分","238","44","0","0","0","0","0","0","0","0","14"
"2013年02月07日16時20分","113","2","19","0","0","155","0","0","0","0","8"
"2013年02月07日16時25分","0","0","0","0","0","30","0","0","0","0","0"
"2013年02月07日16時30分","0","11","0","0","0","196","0","0","0","0","1"
"2013年02月07日16時35分","262","0","2","0","0","33","0","0","0","0","0"
"2013年02月07日16時40分","91","0","11","0","0","133","0","0","0","0","61"
"2013年02月07日16時45分","0","1","2","0","0","219","0","0","0","0","75"
"2013年02月07日16時50分","0","0","12","0","0","284","0","0","0","0","3"
"2013年02月07日16時55分","0","0","68","0","0","211","0","0","0","0","0"
"2013年02月07日17時00分","0","2","112","0","0","8","0","0","0","0","7"
"2013年02月08日09時05分","27","86","112","0","0","0","0","0","0","0","51"
"2013年02月08日09時10分","86","0","101","0","0","83","0","24","0","0","0"
"2013年02月08日09時15分","30","3","34","0","0","230","0","0","0","0","0"
"2013年02月08日09時20分","39","114","60","0","0","1","81","0","0","0","0"
